area_name,area_code,year,alcohol_admissions,health_board
Newton Stewart,S02001412,2012,463.36,Dumfries and Galloway
Gatehouse,S02001413,2012,247.61,Dumfries and Galloway
Kirkcudbright,S02001414,2012,520.61,Dumfries and Galloway
Castle Douglas,S02001415,2012,441.75,Dumfries and Galloway
Dalbeattie,S02001416,2012,454.67,Dumfries and Galloway
Dalbeattie Rural,S02001417,2012,409.64,Dumfries and Galloway
Glenkens,S02001418,2012,452.51,Dumfries and Galloway
Upper Nithsdale,S02001419,2012,275.97,Dumfries and Galloway
Thornhill,S02001420,2012,120.08,Dumfries and Galloway
Mid Nithsdale,S02001421,2012,234.97,Dumfries and Galloway
Shawhead,S02001422,2012,282.63,Dumfries and Galloway
Lochside & Lincluden,S02001423,2012,880.17,Dumfries and Galloway
Summerville,S02001424,2012,936.56,Dumfries and Galloway
Troqueer,S02001425,2012,605.01,Dumfries and Galloway
New Abbey,S02001426,2012,382.65,Dumfries and Galloway
Kingholm,S02001427,2012,333.37,Dumfries and Galloway
Calside,S02001428,2012,470.85,Dumfries and Galloway
Georgetown,S02001429,2012,616.08,Dumfries and Galloway
Dumfries Central,S02001430,2012,1542.28,Dumfries and Galloway
Nunholm,S02001431,2012,1003.86,Dumfries and Galloway
Locharbriggs,S02001432,2012,954.35,Dumfries and Galloway
Heathhall,S02001433,2012,394.32,Dumfries and Galloway
Collin,S02001434,2012,152.15,Dumfries and Galloway
Lochmaben,S02001435,2012,47.73,Dumfries and Galloway
Lockerbie,S02001436,2012,418.66,Dumfries and Galloway
Moffat,S02001437,2012,493.46,Dumfries and Galloway
Langholm & Eskdale,S02001438,2012,43.08,Dumfries and Galloway
Annandale East,S02001439,2012,825.17,Dumfries and Galloway
Annandale West,S02001440,2012,297.1,Dumfries and Galloway
Annan West,S02001441,2012,467.75,Dumfries and Galloway
Annan East,S02001442,2012,569.33,Dumfries and Galloway
Eastriggs,S02001443,2012,49.17,Dumfries and Galloway
Gretna,S02001444,2012,43.92,Dumfries and Galloway
Westend,S02001445,2012,171.9,Tayside
Perth Road,S02001446,2012,1010.63,Tayside
Logie & Blackness,S02001447,2012,1070.02,Tayside
City Centre-Dundee City,S02001448,2012,1111.64,Tayside
Docks & Wellgate,S02001449,2012,1049.39,Tayside
Hilltown,S02001450,2012,1344.17,Tayside
The Glens,S02001451,2012,1248.54,Tayside
Stobswell,S02001452,2012,875.47,Tayside
Baxter Park,S02001453,2012,100.76,Tayside
Craigie &  Craigiebank,S02001454,2012,626.98,Tayside
Douglas West,S02001455,2012,745.71,Tayside
West Ferry,S02001456,2012,347.6,Tayside
Douglas East,S02001457,2012,1121.54,Tayside
Broughty Ferry West,S02001458,2012,381.03,Tayside
Broughty Ferry East,S02001459,2012,198.98,Tayside
Barnhill,S02001460,2012,307.34,Tayside
West Pitkerro,S02001461,2012,124.55,Tayside
Whitfield,S02001462,2012,968.48,Tayside
Fintry,S02001463,2012,696.71,Tayside
Linlathen & Midcraigie,S02001464,2012,939.01,Tayside
Caird Park,S02001465,2012,329.85,Tayside
Kirkton,S02001466,2012,266.82,Tayside
Downfield,S02001467,2012,405.11,Tayside
Fairmuir,S02001468,2012,428.13,Tayside
Law-Dundee City,S02001469,2012,1028.22,Tayside
Balgay,S02001470,2012,380.05,Tayside
Menzieshill,S02001471,2012,1207.64,Tayside
Charleston,S02001472,2012,920,Tayside
Lochee,S02001473,2012,1271.28,Tayside
Ardler & St Marys,S02001474,2012,795.96,Tayside
Western Edge-Dundee City,S02001475,2012,277.63,Tayside
Doon Valley South,S02001476,2012,1170.43,Ayrshire and Arran
Doon Valley North,S02001477,2012,965.95,Ayrshire and Arran
Mauchline Rural,S02001478,2012,906.38,Ayrshire and Arran
Drongan,S02001479,2012,379.13,Ayrshire and Arran
Mauchline,S02001480,2012,446.19,Ayrshire and Arran
Cumnock Rural,S02001481,2012,622.9,Ayrshire and Arran
New Cumnock,S02001482,2012,1002.01,Ayrshire and Arran
Cumnock South & Craigens,S02001483,2012,624.81,Ayrshire and Arran
Cumnock North,S02001484,2012,639.3,Ayrshire and Arran
Auchinleck,S02001485,2012,997.52,Ayrshire and Arran
Northern & Irvine Valley Rural,S02001486,2012,313.08,Ayrshire and Arran
Stewarton East,S02001487,2012,425.49,Ayrshire and Arran
Stewarton West,S02001488,2012,1349.88,Ayrshire and Arran
Darvel,S02001489,2012,622.51,Ayrshire and Arran
Newmilns,S02001490,2012,957.58,Ayrshire and Arran
Galston,S02001491,2012,649,Ayrshire and Arran
Earlston & Hurlford Rural,S02001492,2012,713.41,Ayrshire and Arran
Shortlees,S02001493,2012,929.86,Ayrshire and Arran
Bellfield & Kirkstyle,S02001494,2012,791.04,Ayrshire and Arran
Kilmarnock South Central & Caprington,S02001495,2012,968.52,Ayrshire and Arran
Piersland,S02001496,2012,876.47,Ayrshire and Arran
New Farm Loch South,S02001497,2012,1003.43,Ayrshire and Arran
Dean & New Farm Loch North,S02001498,2012,691.42,Ayrshire and Arran
Southcraig & Beansburn,S02001499,2012,221.1,Ayrshire and Arran
Altonhill North & Onthank,S02001500,2012,1962.4,Ayrshire and Arran
"Altonhill South, Longpark & Hillhead",S02001501,2012,1909.06,Ayrshire and Arran
Bonnyton & Town Centre,S02001502,2012,1524.22,Ayrshire and Arran
"Grange, Howard & Gargieston",S02001503,2012,357.85,Ayrshire and Arran
"Crosshouse, Gatehead & Kilmaurs Rural",S02001504,2012,1096.41,Ayrshire and Arran
Kilmaurs,S02001505,2012,1111.16,Ayrshire and Arran
West Clober & Mains Estate,S02001506,2012,444.26,Greater Glasgow and Clyde
East Clober & Mains Estate,S02001507,2012,447.77,Greater Glasgow and Clyde
Barloch,S02001508,2012,53.27,Greater Glasgow and Clyde
Keystone & Dougalston,S02001509,2012,188.59,Greater Glasgow and Clyde
Kilmardinny East,S02001510,2012,58.36,Greater Glasgow and Clyde
Kilmardinny West,S02001511,2012,135.28,Greater Glasgow and Clyde
North Castlehill & Thorn,S02001512,2012,43.31,Greater Glasgow and Clyde
South Castlehill & Thorn,S02001513,2012,89.46,Greater Glasgow and Clyde
Westerton West,S02001514,2012,417.4,Greater Glasgow and Clyde
Westerton East,S02001515,2012,51.67,Greater Glasgow and Clyde
Kessington West,S02001516,2012,99.77,Greater Glasgow and Clyde
Kessington East,S02001517,2012,110.02,Greater Glasgow and Clyde
Torrance & Balmore,S02001518,2012,192.5,Greater Glasgow and Clyde
Bishopbriggs North & Kenmure,S02001519,2012,192.53,Greater Glasgow and Clyde
Bishopbriggs West & Cadder,S02001520,2012,330.93,Greater Glasgow and Clyde
Auchinairn,S02001521,2012,754.64,Greater Glasgow and Clyde
Woodhill East,S02001522,2012,197.15,Greater Glasgow and Clyde
Woodhill West,S02001523,2012,381.28,Greater Glasgow and Clyde
Lenzie North,S02001524,2012,323.04,Greater Glasgow and Clyde
Lenzie South,S02001525,2012,185.07,Greater Glasgow and Clyde
Kirkintilloch South,S02001526,2012,457.74,Greater Glasgow and Clyde
Kirkintilloch West,S02001527,2012,667.95,Greater Glasgow and Clyde
Hillhead-East Dunbartonshire,S02001528,2012,1206.55,Greater Glasgow and Clyde
Rosebank & Waterside,S02001529,2012,923.21,Greater Glasgow and Clyde
Twechar & Harestanes East,S02001530,2012,641.66,Greater Glasgow and Clyde
Harestanes,S02001531,2012,428.73,Greater Glasgow and Clyde
Milton of Campsie,S02001532,2012,355.57,Greater Glasgow and Clyde
Lennoxtown,S02001533,2012,729.55,Greater Glasgow and Clyde
Wallyford and Whitecraig (IZ01),S02001534,2012,506.61,Lothian
Musselburgh South (IZ02),S02001535,2012,471.74,Lothian
Musselburgh West (IZ03),S02001536,2012,163.11,Lothian
Musselburgh North (IZ04),S02001537,2012,679.06,Lothian
Musselburgh East (IZ05),S02001538,2012,934.36,Lothian
Pinkie Braes (IZ06),S02001539,2012,374.11,Lothian
Prestonpans West (IZ07),S02001540,2012,506.03,Lothian
Prestonpans East (IZ08),S02001541,2012,347.69,Lothian
Cockenzie (IZ09),S02001542,2012,444.67,Lothian
Tranent North (IZ10),S02001543,2012,560.87,Lothian
Tranent South (IZ11),S02001544,2012,314.96,Lothian
Ormiston (IZ12),S02001545,2012,428.33,Lothian
Longniddry and Aberlady (IZ13),S02001546,2012,511.24,Lothian
Haddington Rural (IZ14),S02001547,2012,262.52,Lothian
Haddington North (IZ15),S02001548,2012,441.88,Lothian
Haddington South (IZ16),S02001549,2012,836.59,Lothian
Gullane and Drem (IZ17),S02001550,2012,373.41,Lothian
North Berwick North (IZ18),S02001551,2012,244.59,Lothian
North Berwick South (IZ19),S02001552,2012,142.38,Lothian
East Linton and Rural (IZ20),S02001553,2012,194.88,Lothian
Dunbar West (IZ21),S02001554,2012,392.18,Lothian
Dunbar East (IZ22),S02001555,2012,566.46,Lothian
Neilston & Uplawmoor,S02001556,2012,397.31,Greater Glasgow and Clyde
Cross Stobbs,S02001557,2012,534.68,Greater Glasgow and Clyde
"Dunterlie, East Arthurlie & Dovecothall",S02001558,2012,1423.53,Greater Glasgow and Clyde
Arthurlie & Gateside,S02001559,2012,411.02,Greater Glasgow and Clyde
Auchenback,S02001560,2012,1023.5,Greater Glasgow and Clyde
Crookfur & Fruin,S02001561,2012,356.53,Greater Glasgow and Clyde
"Mearns Village, Westacres & Greenfarm",S02001562,2012,460.48,Greater Glasgow and Clyde
Whitecraigs & Broom,S02001563,2012,334.5,Greater Glasgow and Clyde
Mearnskirk & South Kirkhill,S02001564,2012,207.29,Greater Glasgow and Clyde
Eaglesham & Waterfoot,S02001565,2012,260.16,Greater Glasgow and Clyde
North Kirkhill,S02001566,2012,368.65,Greater Glasgow and Clyde
Busby,S02001567,2012,705.76,Greater Glasgow and Clyde
Clarkston & Sheddens,S02001568,2012,112.8,Greater Glasgow and Clyde
Williamwood,S02001569,2012,580.97,Greater Glasgow and Clyde
Stamperland,S02001570,2012,193.51,Greater Glasgow and Clyde
Netherlee,S02001571,2012,247.81,Greater Glasgow and Clyde
Merrylee & Braidbar,S02001572,2012,334.41,Greater Glasgow and Clyde
Lower Whitecraigs & South Giffnock,S02001573,2012,180.73,Greater Glasgow and Clyde
North Giffnock & North Thornliebank,S02001574,2012,1438.85,Greater Glasgow and Clyde
South Thornliebank & Woodfarm,S02001575,2012,281.54,Greater Glasgow and Clyde
Balerno & Bonnington Village,S02001576,2012,369.94,Lothian
Currie West,S02001577,2012,260.09,Lothian
Currie East,S02001578,2012,108.71,Lothian
Baberton & Juniper Green,S02001579,2012,158.21,Lothian
Bonaly & The Pentlands,S02001580,2012,119.34,Lothian
Colinton & Kingsknowe,S02001581,2012,70.38,Lothian
Clovenstone & Wester Hailes,S02001582,2012,1245.42,Lothian
The Calders,S02001583,2012,2070.46,Lothian
Murrayburn & Wester Hailes North,S02001584,2012,1628.32,Lothian
Parkhead & Sighthill,S02001585,2012,283.43,Lothian
Broomhouse & Bankhead,S02001586,2012,1324.88,Lothian
Stenhouse & Saughton Mains,S02001587,2012,752.09,Lothian
Longstone & Saughton,S02001588,2012,850.04,Lothian
Slateford & Chesser,S02001589,2012,475.84,Lothian
Gorgie West,S02001590,2012,1133.18,Lothian
Gorgie East,S02001591,2012,1817.09,Lothian
Shandon,S02001592,2012,502.06,Lothian
Craiglockhart,S02001593,2012,48.42,Lothian
Morningside & Craighouse,S02001594,2012,558.68,Lothian
Greenbank & The Braids,S02001595,2012,130.13,Lothian
Colinton Mains & Firrhill,S02001596,2012,936.87,Lothian
Oxgangs,S02001597,2012,659.75,Lothian
Comiston & Swanston,S02001598,2012,179.08,Lothian
Fairmilehead,S02001599,2012,277.87,Lothian
Gilmerton South & the Murrays,S02001600,2012,214.6,Lothian
Mortonhall & Anwickhill,S02001601,2012,208.64,Lothian
"Gracemount, Southhouse & Burdiehouse",S02001602,2012,1534.96,Lothian
Hyvots & Gilmerton,S02001603,2012,1089.4,Lothian
Fernieside & Moredun South,S02001604,2012,679.27,Lothian
Moredun & Craigour,S02001605,2012,888.74,Lothian
Liberton East,S02001606,2012,472.27,Lothian
Liberton West & Braid Hills,S02001607,2012,399.53,Lothian
The Inch,S02001608,2012,863.91,Lothian
"Blackford, West Mains & Mayfield Road",S02001609,2012,494.84,Lothian
Prestonfield,S02001610,2012,837.29,Lothian
Newington & Dalkeith Road,S02001611,2012,508.74,Lothian
The Grange,S02001612,2012,182.81,Lothian
Marchmont East & Sciennes,S02001613,2012,1343.87,Lothian
Marchmont West,S02001614,2012,181.45,Lothian
Morningside,S02001615,2012,354.41,Lothian
Merchiston & Greenhill,S02001616,2012,401.65,Lothian
Bruntsfield,S02001617,2012,301.37,Lothian
Polwarth,S02001618,2012,852.59,Lothian
Dalry & Fountainbridge,S02001619,2012,1398.93,Lothian
Tollcross-City of Edinburgh,S02001620,2012,859.4,Lothian
Meadows & Southside,S02001621,2012,471.18,Lothian
"Old Town, Princes Street & Leith Street",S02001622,2012,2587.33,Lothian
"Canongate, Southside & Dumbiedykes",S02001623,2012,1613.44,Lothian
Abbeyhill,S02001624,2012,485.06,Lothian
Meadowbank & Abbeyhill North,S02001625,2012,1079.36,Lothian
Willowbrae & Duddingston Village,S02001626,2012,432.83,Lothian
Craigmillar,S02001627,2012,670.83,Lothian
Niddrie,S02001628,2012,2283.27,Lothian
"Bingham, Magdalene & The Christians",S02001629,2012,1376.34,Lothian
"Jewel, Brunstane & Newcraighall",S02001630,2012,480.98,Lothian
Joppa,S02001631,2012,469.13,Lothian
Portobello,S02001632,2012,646.81,Lothian
Duddingston & Portobello South,S02001633,2012,179.42,Lothian
Mountcastle,S02001634,2012,275.51,Lothian
Northfield & Piershill,S02001635,2012,1608.59,Lothian
Craigentinny,S02001636,2012,286.06,Lothian
Restalrig (Loganlea) & Craigentinny West,S02001637,2012,1181.65,Lothian
Restalrig & Lochend,S02001638,2012,1842.62,Lothian
Leith (Hermitage & Prospect Bank),S02001639,2012,859.36,Lothian
Western Harbour & Leith Docks,S02001640,2012,497.07,Lothian
North Leith & Newhaven,S02001641,2012,1304.46,Lothian
The Shore & Constitution Street,S02001642,2012,1296.47,Lothian
Great Junction Street,S02001643,2012,1223.78,Lothian
South Leith,S02001644,2012,1584.13,Lothian
Easter Road & Hawkhill Avenue,S02001645,2012,566.98,Lothian
Leith (Albert Street),S02001646,2012,2687.93,Lothian
Hillside & Calton Hill,S02001647,2012,458.15,Lothian
Pilrig,S02001648,2012,1399.92,Lothian
Bonnington,S02001649,2012,678.01,Lothian
Trinity East & The Dudleys,S02001650,2012,174.01,Lothian
Trinity,S02001651,2012,544.89,Lothian
"Inverleith, Goldenacre & Warriston",S02001652,2012,576.38,Lothian
Broughton North & Powderhall,S02001653,2012,1215.32,Lothian
Broughton South,S02001654,2012,425.15,Lothian
New Town East & Gayfield,S02001655,2012,505.91,Lothian
New Town West,S02001656,2012,916.09,Lothian
Canonmills & New Town North,S02001657,2012,193.78,Lothian
Stockbridge,S02001658,2012,436.05,Lothian
Comely Bank,S02001659,2012,193.09,Lothian
Deans Village,S02001660,2012,428.11,Lothian
Balgreen & Roseburn,S02001661,2012,540.28,Lothian
Murrayfield & Ravelston,S02001662,2012,148.4,Lothian
"Craigleith, Orchard Brae & Crewe Toll",S02001663,2012,223.38,Lothian
Blackhall,S02001664,2012,378.18,Lothian
Drylaw,S02001665,2012,660.45,Lothian
West Pilton,S02001666,2012,1087.76,Lothian
Boswall & Pilton,S02001667,2012,175.81,Lothian
Granton South & Wardieburn,S02001668,2012,2312.97,Lothian
Granton & Royston Mains,S02001669,2012,1201.17,Lothian
Granton West & Salvesen,S02001670,2012,603.57,Lothian
Muirhouse-City of Edinburgh,S02001671,2012,1127.11,Lothian
Silverknowes & Davidson's Mains,S02001672,2012,238.83,Lothian
Cramond,S02001673,2012,130.17,Lothian
"Barnton, Cammo & Cramond South",S02001674,2012,42.25,Lothian
Clermiston & Drumbrae,S02001675,2012,1016.68,Lothian
East Craigs North,S02001676,2012,298.16,Lothian
East Craigs South,S02001677,2012,125.88,Lothian
Corstorphine North,S02001678,2012,483.44,Lothian
Corstorphine,S02001679,2012,111.49,Lothian
Carrick Knowe,S02001680,2012,309.54,Lothian
Corstorphine South,S02001681,2012,339.1,Lothian
South Gyle,S02001682,2012,469.55,Lothian
"Ratho, Ingliston & Gogar",S02001683,2012,132.05,Lothian
"Dalmeny, Kirkliston & Newbridge",S02001684,2012,308.02,Lothian
Queensferry East,S02001685,2012,428.92,Lothian
Queensferry West,S02001686,2012,598.88,Lothian
Barra & South Uist,S02001687,2012,1113.53,Western Isles
Benbecula & North Uist,S02001688,2012,1238.15,Western Isles
Harris,S02001689,2012,435.76,Western Isles
South Lewis,S02001690,2012,399.23,Western Isles
Northwest Lewis,S02001691,2012,536.66,Western Isles
Broadbay,S02001692,2012,686.26,Western Isles
Stornoway West,S02001693,2012,1046.47,Western Isles
Stornoway East,S02001694,2012,1105.74,Western Isles
Point,S02001695,2012,568.25,Western Isles
Dunipace,S02001696,2012,336.23,Forth Valley
"Fankerton, Stoneywood & Denny Town",S02001697,2012,445.23,Forth Valley
Denny-Nethermains,S02001698,2012,820.85,Forth Valley
Head of Muir & Dennyloanhead,S02001699,2012,59.03,Forth Valley
"Banknock, Haggs & Longcroft",S02001700,2012,123.4,Forth Valley
Bonnybridge,S02001701,2012,352.85,Forth Valley
High Bonnybridge & Greenhill,S02001702,2012,679.54,Forth Valley
Larbert-North Broomage & Inches,S02001703,2012,248.88,Forth Valley
Larbert-South Broomage & Village,S02001704,2012,133.87,Forth Valley
Stenhousemuir West,S02001705,2012,621.73,Forth Valley
Stenhousemuir East,S02001706,2012,310.06,Forth Valley
Stenhousemuir-Antonshill,S02001707,2012,56.29,Forth Valley
Carron,S02001708,2012,95.28,Forth Valley
Carronshore,S02001709,2012,325.39,Forth Valley
Carse & Grangemouth Old Town,S02001710,2012,326.42,Forth Valley
Falkirk-Bainsford & Langlees,S02001711,2012,1495.66,Forth Valley
Falkirk-Merchiston & New Carron Village,S02001712,2012,296.54,Forth Valley
Falkirk-Grahamston,S02001713,2012,1067.93,Forth Valley
Falkirk-Middlefield,S02001714,2012,573.59,Forth Valley
Falkirk-Town Centre & Callendar Park,S02001715,2012,292.11,Forth Valley
Falkirk-Bantaskin,S02001716,2012,337.08,Forth Valley
Falkirk-Camelon East,S02001717,2012,560.58,Forth Valley
Falkirk-Camelon West,S02001718,2012,712.04,Forth Valley
Falkirk-Tamfourhill,S02001719,2012,456.8,Forth Valley
Falkirk-Lochgreen & Lionthorn,S02001720,2012,118.88,Forth Valley
Hallglen & Glen Village,S02001721,2012,677.81,Forth Valley
Shieldhill,S02001722,2012,145.93,Forth Valley
Braes Villages,S02001723,2012,456.22,Forth Valley
Reddingmuirhead & Overton,S02001724,2012,208.54,Forth Valley
Brightons & Wallacestone,S02001725,2012,155.87,Forth Valley
Maddiston & Rumford,S02001726,2012,288.31,Forth Valley
Polmont,S02001727,2012,385.48,Forth Valley
Redding,S02001728,2012,741.02,Forth Valley
Laurieston & Westquarter,S02001729,2012,316.13,Forth Valley
Grangemouth-Newlands,S02001730,2012,529.57,Forth Valley
Grangemouth-Town Centre,S02001731,2012,539.8,Forth Valley
Grangemouth-Kersiebank,S02001732,2012,524.87,Forth Valley
Grangemouth-Bowhouse,S02001733,2012,831.38,Forth Valley
Bo'ness-Douglas,S02001734,2012,271.66,Forth Valley
Bo'ness-Newtown,S02001735,2012,484.04,Forth Valley
Bo'ness-Kinneil,S02001736,2012,576.45,Forth Valley
"Blackness, Bo'ness-Carriden & Grahamsdyke",S02001737,2012,461.88,Forth Valley
Kincardine,S02001738,2012,590.52,Fife
Oakley Comrie & Blairhall,S02001739,2012,1169.75,Fife
Saline & Gowkhall,S02001740,2012,456.05,Fife
Valleyfield Culross & Torryburn,S02001741,2012,383.59,Fife
Cairneyhill & Crombie,S02001742,2012,182.57,Fife
Crossford Charlestown & Limekilns,S02001743,2012,141.28,Fife
Dunfermline Milesmark & Wellwood,S02001744,2012,458.23,Fife
Dunfermline Baldridgeburn,S02001745,2012,1011.68,Fife
Dunfermline Headwell,S02001746,2012,979.76,Fife
Dunfermline Central,S02001747,2012,743.8,Fife
Dunfermline Brucefield,S02001748,2012,612.35,Fife
Dunfermline Garvock Hill,S02001749,2012,478.11,Fife
Dunfermline Bellyeoman & Townhill,S02001750,2012,472.56,Fife
Dunfermline Duloch North & Lynebank,S02001751,2012,335.9,Fife
Dunfermline Touch & Woodmill,S02001752,2012,1111.97,Fife
Dunfermline Abbeyview North,S02001753,2012,1112.47,Fife
Dunfermline Abbeyview South,S02001754,2012,428.78,Fife
Dunfermline Duloch South,S02001755,2012,127.35,Fife
Dunfermline Masterton,S02001756,2012,178.57,Fife
Dunfermline Pitcorthie East,S02001757,2012,285.31,Fife
Dunfermline Pitcorthie West,S02001758,2012,324.23,Fife
Rosyth North,S02001759,2012,331.94,Fife
Rosyth East,S02001760,2012,852.85,Fife
Rosyth Central,S02001761,2012,1127.22,Fife
Rosyth South,S02001762,2012,469.49,Fife
North Queensferry & Inverkeithing West,S02001763,2012,909.19,Fife
Inverkeithing East,S02001764,2012,649.57,Fife
Dalgety Bay West & Hillend,S02001765,2012,200.4,Fife
Dalgety Bay Central,S02001766,2012,283.37,Fife
Dalgety Bay East,S02001767,2012,208.79,Fife
Crossgates & Halbeath,S02001768,2012,523.33,Fife
Hill of Beath & Kingseat,S02001769,2012,839.4,Fife
Cowdenbeath South,S02001770,2012,1250.77,Fife
